Protein_IDs,log2FC,AveExpr,t,P,adj.P,B,Majority,Protein,Gene,direction
P30047,0.14628184193293592,24.294285760237518,0.682596788411999,0.49785769298367655,0.9798370132197967,-4.9444844277007425,P30047,GTP cyclohydrolase 1 feedback regulatory protein,GCHFR,n.s.
Q12904,-0.09985742172861123,21.738467439623005,-0.6818783420400784,0.4982985136074658,0.9798370132197967,-4.944801838671454,Q12904,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1;Endothelial monocyte-activating polypeptide 2,AIMP1,n.s.
Q9NUQ9;Q9H0Q0,0.1804126717233565,22.35582709382586,0.6806566395370532,0.49907486988204475,0.9798370132197967,-4.945324318880041,Q9NUQ9,Protein FAM49B,FAM49B,n.s.
P05455,0.08240573733830914,23.243318322673947,0.6790725204474912,0.500060222314961,0.9798370132197967,-4.946014451012264,P05455,Lupus La protein,SSB,n.s.
O95786,-0.14552256303055344,21.019338171165252,-0.6787181159824109,0.5002926497928668,0.9798370132197967,-4.94616117594023,O95786,Probable ATP-dependent RNA helicase DDX58,DDX58,n.s.
Q6NXG1,-0.10833892915347576,20.881225606482328,-0.6761816310243396,0.5018788928545428,0.9798370132197967,-4.947258722060392,Q6NXG1,Epithelial splicing regulatory protein 1,ESRP1,n.s.
O95716,0.16580277351294725,22.25998087108872,0.6757876029791924,0.5021366712598039,0.9798370132197967,-4.947421849281415,O95716,Ras-related protein Rab-3D,RAB3D,n.s.
P13056,-0.11036147024209697,23.590661086571984,-0.6757079192738588,0.5021868637383025,0.9798370132197967,-4.947456053926679,P13056,Nuclear receptor subfamily 2 group C member 1,NR2C1,n.s.
Q2TAY7,-0.06478533441648082,20.300360076463544,-0.6739325751946219,0.5032962699076368,0.9798370132197967,-4.948223155862272,Q2TAY7,WD40 repeat-containing protein SMU1,SMU1,n.s.
Q8NBX0,-0.18174104510266886,22.888879318508277,-0.6735299704706621,0.5035598024118688,0.9798370132197967,-4.948389424821466,Q8NBX0,Saccharopine dehydrogenase-like oxidoreductase,SCCPDH,n.s.
O43813,-0.1063200851126389,20.256708440362633,-0.6724940780723051,0.5042039640427074,0.9798370132197967,-4.948838362772503,O43813,LanC-like protein 1,LANCL1,n.s.
Q8TB61,-0.12451000959658742,20.056277290358143,-0.6718368182042171,0.5046262291033223,0.9798370132197967,-4.949114460004719,Q8TB61,Adenosine 3-phospho 5-phosphosulfate transporter 1,SLC35B2,n.s.
P13473,-0.1705858975609864,22.127052013078046,-0.6688218278719829,0.5065346825545356,0.9798370132197967,-4.950397065520783,P13473,Lysosome-associated membrane glycoprotein 2,LAMP2,n.s.
Q15758,-0.23269256644971748,20.428842866608633,-0.6686682241309234,0.5066318982771805,0.9798370132197967,-4.950462333327834,Q15758,Neutral amino acid transporter B(0),SLC1A5,n.s.
P12109,-0.15479947136856964,25.18903864509407,-0.6681400191723672,0.5069662758981548,0.9798370132197967,-4.950686661270667,P12109,Collagen alpha-1(VI) chain,COL6A1,n.s.
Q14254,-0.10934365322202666,21.27471129125745,-0.665395055645509,0.5086964380660743,0.9798370132197967,-4.951855618832966,Q14254,Flotillin-2,FLOT2,n.s.
Q92688,-0.12968478792426197,19.80052425344617,-0.6633483149315981,0.5100028051950259,0.9798370132197967,-4.95271521790964,Q92688,Acidic leucine-rich nuclear phosphoprotein 32 family member B,ANP32B,n.s.
B9A064;P0CG04,-0.19507977460755654,22.647645519762555,-0.6622739169115511,0.5106877892726661,0.9798370132197967,-4.953166343229246,B9A064;P0CG04,Immunoglobulin lambda-like polypeptide 5;Ig lambda-1 chain C regions,IGLL5;IGLC1,n.s.
Q9UHG3,-0.1386406415008068,22.65699592433881,-0.6619890214692932,0.5108689030926865,0.9798370132197967,-4.953286228334864,Q9UHG3,Prenylcysteine oxidase 1,PCYOX1,n.s.
Q14677,-0.09330257335383507,21.103757256021638,-0.6618459348142438,0.5109504949256061,0.9798370132197967,-4.953352349224319,Q14677,Clathrin interactor 1,CLINT1,n.s.
Q8IXQ6,0.16493900609682655,20.301847238281695,0.6603646930616551,0.5119021809492088,0.9798370132197967,-4.953968788851239,Q8IXQ6,Poly [ADP-ribose] polymerase 9,PARP9,n.s.
P27348,0.14181805146638027,24.05508141665188,0.6597443747499588,0.5122970774866293,0.9798370132197967,-4.954229020886316,P27348,14-3-3 protein theta,YWHAQ,n.s.
Q92664,0.2653640260258179,18.447619855280653,0.659564952012812,0.5124113290145693,0.9798370132197967,-4.954304246610952,Q92664,Transcription factor IIIA,GTF3A,n.s.
P62899,-0.07463010212998,23.37515795476966,-0.6553600338487944,0.5150835382473453,0.9798370132197967,-4.956067357701977,P62899,60S ribosomal protein L31,RPL31,n.s.
P31948,-0.11838678585441542,23.02986474695532,-0.6553582430954575,0.5150939589006776,0.9798370132197967,-4.956062241099654,P31948,Stress-induced-phosphoprotein 1,STIP1,n.s.
Q8N1G4,0.10969810675598168,22.4188712942293,0.6552502424783009,0.5151541632841374,0.9798370132197967,-4.956112770061418,Q8N1G4,Leucine-rich repeat-containing protein 47,LRRC47,n.s.
P51570,-0.15050266333870965,20.87997751074759,-0.6543598621058538,0.5157317293182657,0.9798370132197967,-4.956477852259119,P51570,Galactokinase,GALK1,n.s.
Q15020,0.07638511126096148,20.712792124125084,0.654187391874642,0.5158326890627261,0.9798370132197967,-4.9565554368657905,Q15020,Squamous cell carcinoma antigen recognized by T-cells 3,SART3,n.s.
Q9NVI7;Q5T2N8,-0.13712087795179428,21.425339127072032,-0.6537182125058025,0.5161418404738699,0.9798370132197967,-4.9567446343777,Q9NVI7,ATPase family AAA domain-containing protein 3A,ATAD3A,n.s.
P07099,-0.22189304061623716,24.094835004365773,-0.6529514807673493,0.5166321261081903,0.9798370132197967,-4.957063086921332,P07099,Epoxide hydrolase 1,EPHX1,n.s.
P00918,0.5234714061802705,20.50323610002312,0.6515629801290735,0.5175206326195687,0.9798370132197967,-4.9576388532234406,P00918,Carbonic anhydrase 2,CA2,n.s.
Q99436,-0.15068921620901676,20.56824274762528,-0.6503112499777977,0.5183223159921271,0.9798370132197967,-4.958156877759636,Q99436,Proteasome subunit beta type-7,PSMB7,n.s.
Q12906;Q96SI9,-0.05874822557057513,25.168936495837833,-0.6483340918267068,0.5195807902158371,0.9798370132197967,-4.958978923110402,Q12906,Interleukin enhancer-binding factor 3,ILF3,n.s.
Q99714,0.16923646793130231,23.582893378280346,0.6470255987194969,0.52042978282737,0.9798370132197967,-4.959511998207285,Q99714,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,n.s.
Q92974,0.26723775999207433,18.10623581898398,0.6469075673672903,0.5205055743829261,0.9798370132197967,-4.959560553626242,Q92974,Rho guanine nucleotide exchange factor 2,ARHGEF2,n.s.
Q15637,0.09252865585094128,20.367979756378165,0.6460367137828098,0.5210558337343197,0.9798370132197967,-4.959924300866293,Q15637,Splicing factor 1,SF1,n.s.
P39019,-0.15687645824633734,21.531953421518814,-0.6427734364683729,0.5231639138254084,0.9798370132197967,-4.961255772623256,P39019,40S ribosomal protein S19,RPS19,n.s.
P20042;A6NK07,0.07576828778464417,20.778032201043196,0.6426154531442506,0.5232565757952914,0.9798370132197967,-4.961326072946421,P20042;A6NK07,Eukaryotic translation initiation factor 2 subunit 2,EIF2S2,n.s.
Q96HR9,-0.23681347401156216,22.68904556278045,-0.6416120667909911,0.5239119886135758,0.9798370132197967,-4.961730083942028,Q96HR9,Receptor expression-enhancing protein 6,REEP6,n.s.
P50991,0.08605497633731574,24.080135606355764,0.6407829992193197,0.5244434237385199,0.9798370132197967,-4.962070023891282,P50991,T-complex protein 1 subunit delta,CCT4,n.s.
Q9P1F3,0.21717312744154782,20.530155190363658,0.6405384804589418,0.5246040209088335,0.9798370132197967,-4.962167797216818,Q9P1F3,Costars family protein ABRACL,ABRACL,n.s.
Q5T4S7,0.09379426976492056,20.623802498501355,0.6400393238980412,0.5249169160031993,0.9798370132197967,-4.962376766705734,Q5T4S7,E3 ubiquitin-protein ligase UBR4,UBR4,n.s.
O14980,0.07329458126245925,23.450822886698717,0.6400202375802612,0.5249292276659432,0.9798370132197967,-4.962384535787425,O14980,Exportin-1,XPO1,n.s.
O95336,0.1073520265249499,23.9132026181115,0.6388081557222061,0.5257203987945656,0.9798370132197967,-4.962871760061879,O95336,6-phosphogluconolactonase,PGLS,n.s.
O15355,0.12260800523306159,26.120253236627015,0.6379912505643061,0.5262478869150297,0.9798370132197967,-4.963203460843417,O15355,Protein phosphatase 1G,PPM1G,n.s.
O60762,-0.1607611484040703,20.97731788815323,-0.637827101016202,0.5263539143395277,0.9798370132197967,-4.963270062917919,O60762,Dolichol-phosphate mannosyltransferase,DPM1,n.s.
Q7Z5L9,0.12394689319792462,20.77522209990599,0.6366335768877168,0.5271231175813775,0.9798370132197967,-4.963755117276538,Q7Z5L9,Interferon regulatory factor 2-binding protein 2,IRF2BP2,n.s.
P46781,-0.05576636566140536,25.431614725648917,-0.6314443151317103,0.5304764866309183,0.9798370132197967,-4.965852412568692,P46781,40S ribosomal protein S9,RPS9,n.s.
P18077,-0.07268505150855731,23.15926356140271,-0.6306007571792972,0.5310237840496737,0.9798370132197967,-4.96619105031685,P18077,60S ribosomal protein L35a,RPL35A,n.s.
P47897,0.09119608475624119,22.85486563373313,0.6263656462801377,0.5337759553740377,0.9798370132197967,-4.967884490306591,P47897,Glutamine--tRNA ligase,QARS,n.s.
Q8N684,0.12853164647487247,20.940934949224527,0.6256974923818626,0.534219617737502,0.9798370132197967,-4.968145089545445,Q8N684,Cleavage and polyadenylation specificity factor subunit 7,CPSF7,n.s.
O75943,0.08386080935962781,23.34479216435239,0.6247723909131613,0.5348132422098361,0.9798370132197967,-4.968518670904128,O75943,Cell cycle checkpoint protein RAD17,RAD17,n.s.
P00751,-0.17491318529845756,20.53902655783545,-0.6236835828196682,0.5355314663842763,0.9798370132197967,-4.9689456269680745,P00751,Complement factor B;Complement factor B Ba fragment;Complement factor B Bb fragment,CFB,n.s.
Q9H993,0.31862140771232106,22.75265586038424,0.6231621439936089,0.535871400462179,0.9798370132197967,-4.969152488925616,Q9H993,UPF0364 protein C6orf211,C6orf211,n.s.
Q9Y5B9,-0.12134183721991931,22.648768388158917,-0.6231271231418518,0.5358942351053433,0.9798370132197967,-4.969166376103605,Q9Y5B9,FACT complex subunit SPT16,SUPT16H,n.s.
P22307,0.16235481938387153,21.715392026643748,0.6222826177145042,0.5364450305080348,0.9798370132197967,-4.969501024925835,P22307,Non-specific lipid-transfer protein,SCP2,n.s.
P60900,0.07137696402031324,23.05784623267734,0.6222258445528004,0.5364733369977993,0.9798370132197967,-4.969529013609462,P60900,Proteasome subunit alpha type-6,PSMA6,n.s.
P13489,-0.11065787335205002,23.43653182963641,-0.6209246384755883,0.5373313330118299,0.9798370132197967,-4.970038213370136,P13489,Ribonuclease inhibitor,RNH1,n.s.
Q00341,0.10052855481315248,24.083877329963084,0.6195477217153755,0.5382307675442832,0.9798370132197967,-4.970581718764708,Q00341,Vigilin,HDLBP,n.s.
P68104;Q5VTE0,0.08703794340718574,27.64724956744998,0.6191967077167638,0.5384580802050041,0.9798370132197967,-4.970721409335361,P68104;Q5VTE0,Elongation factor 1-alpha 1;Putative elongation factor 1-alpha-like 3,EEF1A1;EEF1A1P5,n.s.
O60784,-0.2711974096079075,18.89066755868798,-0.6182648363220531,0.5390694773905522,0.9798370132197967,-4.971087043256985,O60784,Target of Myb protein 1,TOM1,n.s.
P84098,-0.06790982803740064,23.354135571961862,-0.6169371310660451,0.5399295524413354,0.9798370132197967,-4.971614389026846,P84098,60S ribosomal protein L19,RPL19,n.s.
Q92544,0.08809417356235016,22.63167741276646,0.6156168069878818,0.5407941793026654,0.9798370132197967,-4.972132279693743,Q92544,Transmembrane 9 superfamily member 4,TM9SF4,n.s.
Q92841,-0.06574111186829157,24.287367490680772,-0.6139298543904055,0.541899931209646,0.9798370132197967,-4.9727923956609015,Q92841,Probable ATP-dependent RNA helicase DDX17,DDX17,n.s.
P36959,0.1185810262194309,21.095153100996534,0.6129601183887797,0.542542594862135,0.9798370132197967,-4.97316696110163,P36959,GMP reductase 1,GMPR,n.s.
Q9NRV9,-0.3083786386601979,20.617309620721283,-0.6120755659940226,0.543125270690896,0.9798370132197967,-4.973510549051488,Q9NRV9,Heme-binding protein 1,HEBP1,n.s.
Q92734,0.11943705068110333,21.928397161501074,0.6102112130324893,0.5443479606955919,0.9798370132197967,-4.974237180563655,Q92734,Protein TFG,TFG,n.s.
P55735,-0.09964147153132785,22.325061034590004,-0.6088403389102843,0.5452429878746017,0.9798370132197967,-4.974773193311011,P55735,Protein SEC13 homolog,SEC13,n.s.
Q71U36;Q13748;Q6PEY2,0.17848818070993033,22.114340087853325,0.6086443151284848,0.5453804668745635,0.9798370132197967,-4.974843806917577,Q71U36;Q13748;Q6PEY2,Tubulin alpha-1A chain;Tubulin alpha-3C/D chain;Tubulin alpha-3E chain,TUBA1A;TUBA3C;TUBA3E,n.s.
P00403,-0.12291783546254464,23.471293739754003,-0.6067047630611718,0.5466573527860118,0.9798370132197967,-4.9755941932883765,P00403,Cytochrome c oxidase subunit 2,MT-CO2,n.s.
P12273,-0.33288217393753783,21.343319770965174,-0.6061218804936459,0.5470413855029932,0.9798370132197967,-4.975819243527418,P12273,Prolactin-inducible protein,PIP,n.s.
B7ZAQ6;P0CG08;A6NKF9,0.10589064198131837,20.552383141987754,0.6051778036722543,0.5476578329524743,0.9798370132197967,-4.976186977350955,B7ZAQ6;P0CG08;A6NKF9,Golgi pH regulator A;Golgi pH regulator B;Putative Golgi pH regulator C,GPR89A;GPR89B;GPR89C,n.s.
P11488,-0.2328124761960595,22.481522195513538,-0.6048970304858258,0.5478488264382821,0.9798370132197967,-4.976291465106226,P11488,Guanine nucleotide-binding protein G(t) subunit alpha-1,GNAT1,n.s.
P18440,-0.2890251006244071,23.846547467889206,-0.6039281773452586,0.5484879391259668,0.9798370132197967,-4.97666432732149,P18440,Arylamine N-acetyltransferase 1,NAT1,n.s.
P30086,0.16702625311678787,21.99257005550736,0.6034426326037925,0.5488083755000466,0.9798370132197967,-4.976850968179493,P30086,Phosphatidylethanolamine-binding protein 1;Hippocampal cholinergic neurostimulating peptide,PEBP1,n.s.
P31949,-0.1425412348007491,20.895477602321872,-0.6028974685222807,0.5491682710409642,0.9798370132197967,-4.977060350875304,P31949,Protein S100-A11,S100A11,n.s.
Q15366;P57721,0.11420473388215768,22.460101138314432,0.602707848877301,0.5492914413394558,0.9798370132197967,-4.977134414812589,Q15366,Poly(rC)-binding protein 2,PCBP2,n.s.
P26640,0.15798019396154572,23.59887119863361,0.6019790182433825,0.5497748659514854,0.9798370132197967,-4.977412682710039,P26640,Valine--tRNA ligase,VARS,n.s.
Q06830,0.12769582164857596,26.033008707340553,0.6013435694136896,0.5501947499202285,0.9798370132197967,-4.977656142295687,Q06830,Peroxiredoxin-1,PRDX1,n.s.
P08754;P63096;P19087;P38405;A8MTJ3,-0.08548631402344498,21.320262867844633,-0.5969957605074846,0.5530636720643956,0.9798370132197967,-4.979320367723629,P08754,Guanine nucleotide-binding protein G(k) subunit alpha,GNAI3,n.s.
Q13263,-0.10215350796748979,25.76429176323034,-0.5935333735394349,0.5553687065825295,0.9798370132197967,-4.980627850048372,Q13263,Transcription intermediary factor 1-beta,TRIM28,n.s.
P83731,-0.08069360740888953,21.694212993350522,-0.5913719962790309,0.5567966147779083,0.9798370132197967,-4.981448649729321,P83731,60S ribosomal protein L24,RPL24,n.s.
Q9UKM9,0.08568599959923162,23.19915877348469,0.5903851937673262,0.5574541911878849,0.9798370132197967,-4.9818192734699505,Q9UKM9,RNA-binding protein Raly,RALY,n.s.
Q6NZI2,-0.1855380638578481,20.705101477093724,-0.5890168691923158,0.5583718364313576,0.9798370132197967,-4.98232893312093,Q6NZI2,Polymerase I and transcript release factor,PTRF,n.s.
P21964,-0.2092076989598084,20.2830702921555,-0.5886009630630911,0.5586487900125116,0.9798370132197967,-4.9824849372050295,P21964,Catechol O-methyltransferase,COMT,n.s.
P09972,-0.20635493887119694,22.385401322774786,-0.5862302394354265,0.5602287744115261,0.9798370132197967,-4.983372115872076,P09972,Fructose-bisphosphate aldolase C,ALDOC,n.s.
Q16891,0.05533470176788313,24.76589222713807,0.5858601932785018,0.5604674548633495,0.9798370132197967,-4.983515365937413,Q16891,Mitochondrial inner membrane protein,IMMT,n.s.
Q9UMS4,-0.06536617518520416,23.21706313435504,-0.5843583918929001,0.5614697356935825,0.9798370132197967,-4.984075188941464,Q9UMS4,Pre-mRNA-processing factor 19,PRPF19,n.s.
P11172,0.08804757372973171,22.64065392173258,0.5836566036656501,0.5619384046667675,0.9798370132197967,-4.984336308973815,P11172,Uridine 5-monophosphate synthase;Orotate phosphoribosyltransferase;Orotidine 5-phosphate decarboxylase,UMPS,n.s.
Q14257,0.1460986820906527,20.313241540569305,0.5830993671249945,0.5623187729276269,0.9798370132197967,-4.984538370124926,Q14257,Reticulocalbin-2,RCN2,n.s.
Q08J23,0.13124424633565113,21.65466416735367,0.5829542564445352,0.5624157347163211,0.9798370132197967,-4.984592275289902,Q08J23,tRNA (cytosine(34)-C(5))-methyltransferase,NSUN2,n.s.
Q9Y2Q3,-0.16979910787645025,22.332896973946703,-0.5826267473915218,0.5626346041514994,0.9798370132197967,-4.9847138886664135,Q9Y2Q3,Glutathione S-transferase kappa 1,GSTK1,n.s.
Q99460,-0.07072646715677422,22.862698259946775,-0.5804468801953135,0.5640844010864645,0.9798370132197967,-4.985526647362778,Q99460,26S proteasome non-ATPase regulatory subunit 1,PSMD1,n.s.
P34820,-0.14836049909617088,22.460592190320753,-0.5800033544263288,0.5643893034597931,0.9798370132197967,-4.985685605639492,P34820,Bone morphogenetic protein 8B,BMP8B,n.s.
P26641,-0.0905190006882215,25.072186513029393,-0.5798226392391748,0.5645102774636281,0.9798370132197967,-4.985752384760313,P26641,Elongation factor 1-gamma,EEF1G,n.s.
Q8IWE2,0.08604562185466946,21.382867834124905,0.5798062370983346,0.5645132156729925,0.9798370132197967,-4.985763460199088,Q8IWE2,Protein NOXP20,FAM114A1,n.s.
Q9BUP0,-0.16081603629449504,20.591266229468268,-0.5795606879364483,0.5646856551743664,0.9798370132197967,-4.985849146508795,Q9BUP0,EF-hand domain-containing protein D1,EFHD1,n.s.
O43865;Q96HN2,0.10658870798076592,20.695272019416336,0.5791722802927315,0.5649438009188587,0.9798370132197967,-4.985993753169068,O43865;Q96HN2,Putative adenosylhomocysteinase 2;Putative adenosylhomocysteinase 3,AHCYL1;AHCYL2,n.s.
Q5SSJ5,0.11942082855469138,23.2283370873527,0.5779615669103083,0.5657568591066515,0.9798370132197967,-4.986438911373382,Q5SSJ5,Heterochromatin protein 1-binding protein 3,HP1BP3,n.s.
Q8N163,-0.12342693521553372,23.44137747752627,-0.5773246414752204,0.5661837960345975,0.9798370132197967,-4.986673367152626,Q8N163,DBIRD complex subunit KIAA1967,KIAA1967,n.s.
P55957,-0.09382891628668233,21.893629109906794,-0.5771014550481984,0.5663254388646735,0.9798370132197967,-4.986760446147367,P55957,BH3-interacting domain death agonist;BH3-interacting domain death agonist p15;BH3-interacting domain death agonist p13;BH3-interacting domain death agonist p11,BID,n.s.
Q16630,0.0696530961597901,22.093917175677962,0.5759408510904144,0.5671039311802737,0.9798370132197967,-4.987186841425211,Q16630,Cleavage and polyadenylation specificity factor subunit 6,CPSF6,n.s.
Q03518,0.1934056054389366,20.55808108146918,0.5750212999306012,0.5677290732227134,0.9798370132197967,-4.987519119175768,Q03518,Antigen peptide transporter 1,TAP1,n.s.
A0AVT1,0.0955913247017861,20.825420609379016,0.5728081995271468,0.5692078331691777,0.9798370132197967,-4.988333536722834,A0AVT1,Ubiquitin-like modifier-activating enzyme 6,UBA6,n.s.
P51532,0.07235536633203665,20.474713163863505,0.5727943652928031,0.5692171327958704,0.9798370132197967,-4.988338587057328,P51532,Transcription activator BRG1,SMARCA4,n.s.
Q15257,0.11350884589161225,22.2047411419833,0.5677296520459747,0.5726334997951312,0.9798370132197967,-4.9901752557903265,Q15257,Serine/threonine-protein phosphatase 2A activator,PPP2R4,n.s.
P49257,0.10057793614377175,24.127727939743544,0.5666817976585108,0.573341228020074,0.9798370132197967,-4.9905534548445765,P49257,Protein ERGIC-53,LMAN1,n.s.
P04792,0.27409758481716295,27.08288548350279,0.5664951923753758,0.5734671149628943,0.9798370132197967,-4.990620852802699,P04792,Heat shock protein beta-1,HSPB1,n.s.
P07602,0.2342115942763776,22.182094775941742,0.5658516068388841,0.5739013915705937,0.9798370132197967,-4.990853135081619,P07602,Proactivator polypeptide;Saposin-A;Saposin-B-Val;Saposin-B;Saposin-C;Saposin-D,PSAP,n.s.
Q99729,-0.08421387002277925,22.106926145459273,-0.5656446112008687,0.5740332870475191,0.9798370132197967,-4.990932632765748,Q99729,Heterogeneous nuclear ribonucleoprotein A/B,HNRNPAB,n.s.
P26599,-0.04673867217059424,25.88000486394133,-0.5655397157448964,0.5741040933382013,0.9798370132197967,-4.990970452033832,P26599,Polypyrimidine tract-binding protein 1,PTBP1,n.s.
Q15165,0.19124057724285848,20.326129555880833,0.5645699264923929,0.5747667168820971,0.9798370132197967,-4.9913149444537215,Q15165,Serum paraoxonase/arylesterase 2,PON2,n.s.
P49189,-0.14388207001621467,22.772669264183754,-0.562793566825658,0.575967073283532,0.9798370132197967,-4.991953291543607,P49189,4-trimethylaminobutyraldehyde dehydrogenase,ALDH9A1,n.s.
O60312,0.12003556029135609,21.438139038640454,0.5609584692105648,0.5772083983310162,0.9798370132197967,-4.992610668598696,O60312,Probable phospholipid-transporting ATPase VA,ATP10A,n.s.
Q99653,0.093589578828567,20.003673847361643,0.5593803334229056,0.5782694837524565,0.9798370132197967,-4.993178915446473,Q99653,Calcium-binding protein p22,CHP,n.s.
Q12996,0.0821232152985445,20.112025921336638,0.558428197108886,0.5789143884988787,0.9798370132197967,-4.993518366341432,Q12996,Cleavage stimulation factor subunit 3,CSTF3,n.s.
O75382,0.15202361959399013,20.079993482724802,0.5581452669814215,0.5791138614391637,0.9798370132197967,-4.9936143259989185,O75382,Tripartite motif-containing protein 3,TRIM3,n.s.
Q03252,-0.09435394380079742,24.72440204761624,-0.5557580468535019,0.5807331740556052,0.9798370132197967,-4.994462113147939,Q03252,Lamin-B2,LMNB2,n.s.
Q06210;O94808,-0.19014740749928194,22.086002367830876,-0.5552866805835234,0.5810531715551883,0.9798370132197967,-4.994629089442,Q06210,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1,GFPT1,n.s.
Q9NR31,-0.10721792462197044,21.161299496283938,-0.5438264543936007,0.588857390251675,0.9798370132197967,-4.99864694154494,Q9NR31,GTP-binding protein SAR1a,SAR1A,n.s.
P61019,0.07950640611887394,24.532853347312525,0.5431957658617036,0.5892902277985909,0.9798370132197967,-4.9988644923888526,P61019,Ras-related protein Rab-2A,RAB2A,n.s.
P56537,0.10598059147806893,20.550435845266207,0.5429040592753892,0.5894887751398532,0.9798370132197967,-4.998966071013289,P56537,Eukaryotic translation initiation factor 6,EIF6,n.s.
Q9H0U4;Q92928,0.16026070553098393,23.2207097562966,0.5422944078282064,0.5899065003806483,0.9798370132197967,-4.999176558010389,Q9H0U4;Q92928,Ras-related protein Rab-1B;Putative Ras-related protein Rab-1C,RAB1B;RAB1C,n.s.
Q5TZA2;Q8IVE0,-0.14002609098942642,22.60320995463976,-0.5381288480509425,0.5927585193342899,0.9798370132197967,-5.000612116285298,Q5TZA2,Rootletin,CROCC,n.s.
P43487,0.1115537899943817,20.556370812808833,0.5371864587289648,0.5934046426265279,0.9798370132197967,-5.000935375377112,P43487,Ran-specific GTPase-activating protein,RANBP1,n.s.
P04406,-0.08142156168127102,28.17320400231729,-0.5363185207133581,0.5940000137598076,0.9798370132197967,-5.001232602395848,P04406,Glyceraldehyde-3-phosphate dehydrogenase,GAPDH,n.s.
O75400,0.0689553543630872,21.36015872274083,0.5345261457372306,0.595223082302663,0.9798370132197967,-5.001849365602438,O75400,Pre-mRNA-processing factor 40 homolog A,PRPF40A,n.s.
P21796,0.08588914596675323,26.410459093720657,0.5337356843038693,0.5957733980499375,0.9798370132197967,-5.002114298635767,P21796,Voltage-dependent anion-selective channel protein 1,VDAC1,n.s.
Q7L2H7,-0.06540595142015704,21.19777514581241,-0.5335154820629308,0.5959174019307169,0.9798370132197967,-5.002193721339559,Q7L2H7,Eukaryotic translation initiation factor 3 subunit M,EIF3M,n.s.
P40616,0.10383690939624657,21.650824337466705,0.5325770990381947,0.5965679282035429,0.9798370132197967,-5.00250951330345,P40616,ADP-ribosylation factor-like protein 1,ARL1,n.s.
P54578,-0.11130844064397039,22.67284230040251,-0.5320549110202905,0.5969287550085185,0.9798370132197967,-5.0026858074975165,P54578,Ubiquitin carboxyl-terminal hydrolase 14,USP14,n.s.
Q9Y4W6;Q01484,-0.104037788763776,21.325183639033394,-0.5309530825472225,0.5976849579363992,0.9798370132197967,-5.003060564394163,Q9Y4W6,AFG3-like protein 2,AFG3L2,n.s.
Q9UM54,0.15475317676377642,24.090164477282286,0.5305669776273055,0.5979524289265776,0.9798370132197967,-5.003190263366954,Q9UM54,Unconventional myosin-VI,MYO6,n.s.
P68036,0.10758568128639467,22.24084075215883,0.5301897817634784,0.5982120637926127,0.9798370132197967,-5.003317923358934,P68036,Ubiquitin-conjugating enzyme E2 L3,UBE2L3,n.s.
Q9UEW8,-0.15408094006359008,19.744635780457262,-0.5288636355746692,0.5991253063778641,0.9798370132197967,-5.003766040450161,Q9UEW8,STE20/SPS1-related proline-alanine-rich protein kinase,STK39,n.s.
Q16864,0.0809029805174859,19.64680543913183,0.5263946929209284,0.6008200679626633,0.9798370132197967,-5.004601730166278,Q16864,V-type proton ATPase subunit F,ATP6V1F,n.s.
Q16718,-0.10850588423459229,20.77607853679741,-0.5243934042374135,0.6022084819453752,0.9798370132197967,-5.005268424690446,Q16718,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,NDUFA5,n.s.
Q10713,0.07874773040234473,19.9175369316059,0.5242534608297137,0.6022979649444884,0.9798370132197967,-5.005319585449472,Q10713,Mitochondrial-processing peptidase subunit alpha,PMPCA,n.s.
Q00839,0.047512304107605985,26.653927969281686,0.5220211258752253,0.6038405334018082,0.9798370132197967,-5.006064912048805,Q00839,Heterogeneous nuclear ribonucleoprotein U,HNRNPU,n.s.
P21980,-0.2010409881906483,20.678563074351942,-0.5214482368165873,0.6042438126464258,0.9798370132197967,-5.006251385970656,P21980,Protein-glutamine gamma-glutamyltransferase 2,TGM2,n.s.
Q96AG4,0.15618230594747828,23.10366617971237,0.5211062029584003,0.6044803893702348,0.9798370132197967,-5.006365187390944,Q96AG4,Leucine-rich repeat-containing protein 59,LRRC59,n.s.
Q9BUL8,-0.07199161099863005,20.29100833604796,-0.5210416277460131,0.6045179534458868,0.9798370132197967,-5.006390954741735,Q9BUL8,Programmed cell death protein 10,PDCD10,n.s.
O00203,-0.08194118583394783,21.197559738539542,-0.520996135251706,0.6045494245376604,0.9798370132197967,-5.006406083024363,O00203,AP-3 complex subunit beta-1,AP3B1,n.s.
P98095,0.14324237308845156,20.797000876062615,0.5183777150697122,0.6063691489819891,0.9798370132197967,-5.007270372958084,P98095,Fibulin-2,FBLN2,n.s.
O94979,-0.0745911456174575,22.793809775954955,-0.5165105148405795,0.607656221552398,0.9798370132197967,-5.007891355770172,O94979,Protein transport protein Sec31A,SEC31A,n.s.
Q01813,0.19221032258229087,20.535092195629137,0.5164725383093276,0.6076895899540571,0.9798370132197967,-5.007899643886713,Q01813,6-phosphofructokinase type C,PFKP,n.s.
Q13561,0.08266308958104673,22.421022522235237,0.5156930251018099,0.6082232136430503,0.9798370132197967,-5.008160677446425,Q13561,Dynactin subunit 2,DCTN2,n.s.
